x,y,z,t,v
8.76582482,-27.64344977,2.6,0.000653514,105.1519956
8.3294454,-27.778055,2.6,0.000657089,123.4997539
7.891000491,-27.90577201,2.6,0.00066009,143.4621758
7.450598833,-28.02656913,2.6,0.000662664,163.3893985
7.008349616,-28.14041641,2.6,0.000664962,180.3465618
6.564362525,-28.24728562,2.6,0.000667131,190.1873191
6.118747637,-28.34715025,2.6,0.00066932,189.0446366
5.671615473,-28.43998555,2.6,0.000671677,176.2410019
5.223076889,-28.52576849,2.6,0.000674349,157.1728375
4.773243132,-28.6044778,2.6,0.000677388,141.2702572
4.322225728,-28.67609396,2.6,0.00068076,129.1955561
3.870136537,-28.74059921,2.6,0.000684426,119.9421866
3.417087646,-28.79797757,2.6,0.000688345,112.8184011
2.963191418,-28.84821479,2.6,0.00069248,107.3547597
2.508560387,-28.89129843,2.6,0.000696789,103.2234724
2.05330731,-28.92721779,2.6,0.000701234,100.2069408
1.597545058,-28.95596398,2.6,0.000705775,98.15786902
1.141386668,-28.97752985,2.6,0.000710374,96.98667232
0.684945244,-28.99191008,2.6,0.00071499,96.64893402
0.228333962,-28.99910108,2.6,0.000719585,97.14477849
-0.228333931,-28.99910108,2.6,0.000724118,98.47821861
-0.684945214,-28.99191008,2.6,0.000728566,99.83007333
-1.141386638,-28.97752986,2.6,0.000732962,100.3079497
-1.597545038,-28.95596398,2.6,0.000737354,99.84980631
-2.05330728,-28.92721779,2.6,0.000741792,98.4759494
-2.508560367,-28.89129843,2.6,0.000746323,96.24129017
-2.963191388,-28.84821479,2.6,0.000750997,93.24203326
-3.417087626,-28.79797757,2.6,0.000755861,89.6010747
-3.870136507,-28.74059922,2.6,0.000760965,85.46483546
-4.322225708,-28.67609396,2.6,0.000766357,80.98717061
-4.773243103,-28.6044778,2.6,0.000772086,76.3131769
-5.22307687,-28.52576849,2.6,0.000778199,71.579001
-5.671615443,-28.43998555,2.6,0.000784746,66.89486499
-6.118747617,-28.34715026,2.6,0.000791771,62.69516278
-6.564362495,-28.24728562,2.6,0.000799199,60.17069609
-7.008349596,-28.14041641,2.6,0.000806842,59.29041307
-7.450598804,-28.02656913,2.6,0.000814506,59.91700021
-7.891000471,-27.90577201,2.6,0.000821994,62.15277893
-8.329445371,-27.778055,2.6,0.000829114,66.38067639
-8.765824791,-27.64344978,2.6,0.00083567,73.45028725
-9.200030482,-27.50198973,2.6,0.000841469,85.18724337
-9.631954916,-27.35370989,2.6,0.000846314,105.9682115
-10.06149079,-27.19864708,2.6,0.000850012,149.0786239
-10.48853177,-27.03683971,2.6,0.000852368,281.5051812
-10.91297178,-26.86832795,2.6,0.000853188,5236.451886
-11.33470567,-26.69315357,2.6,0.000852277,247.2871377
-11.75362895,-26.51135995,2.6,0.000849501,123.8667549
-12.16963754,-26.32299227,2.6,0.00084497,85.07481582
-12.5826284,-26.12809719,2.6,0.000838852,66.34974638
-12.99249918,-25.92672299,2.6,0.000831317,55.47320757
-13.39914808,-25.7189197,2.6,0.000822535,48.49271987
-13.80247436,-25.50473881,2.6,0.000812676,43.74690566
-14.20237807,-25.28423337,2.6,0.000801909,40.41883278
-14.59875989,-25.05745817,2.6,0.000790403,38.06444851
-14.9915216,-24.82446938,2.6,0.000778329,36.42496719
-15.3805659,-24.58532474,2.6,0.000765855,35.34464647
-15.76579615,-24.34008365,2.6,0.000753153,34.72863756
-16.1471169,-24.08880686,2.6,0.00074039,34.52252303
-16.52443368,-23.83155664,2.6,0.000727735,34.66098112
-16.89765275,-23.56839688,2.6,0.00071531,34.98255107
-17.26668166,-23.29939279,2.6,0.000703195,35.45210779
-17.63142898,-23.02461101,2.6,0.000691464,36.07932287
-17.99180409,-22.74411981,2.6,0.000680195,36.87799257
-18.34771771,-22.45798866,2.6,0.000669463,37.86845691
-18.69908167,-22.16628848,2.6,0.000659346,39.07760967
-19.04580867,-21.86909171,2.6,0.000649918,40.54031584
-19.3878129,-21.56647192,2.6,0.000641257,42.30102211
-19.72500939,-21.25850429,2.6,0.000633438,44.41550155
-20.05731461,-20.94526511,2.6,0.000626538,46.94921964
-20.38464622,-20.626832,2.6,0.000620634,49.97384167
-20.70692291,-20.30328406,2.6,0.000615801,53.53904314
-21.02406484,-19.97470144,2.6,0.000612084,57.38069869
-21.33599342,-19.64116556,2.6,0.000609407,61.21937967
-21.64263119,-19.30275927,2.6,0.000607662,65.0694399
-21.94390215,-18.95956641,2.6,0.00060674,68.99691853
-22.23973168,-18.611672,2.6,0.000606533,73.11125475
-22.53004629,-18.25916247,2.6,0.000606933,77.56911174
-22.81477405,-17.90212516,2.6,0.000607832,82.58357849
-23.09384441,-17.54064852,2.6,0.000609121,88.44385677
-23.36718805,-17.17482235,2.6,0.000610694,95.55527444
-23.63473726,-16.80473727,2.6,0.000612441,104.5120034
-23.89642573,-16.43048499,2.6,0.000614254,116.2444023
-24.15218848,-16.05215848,2.6,0.000616026,132.3054488
-24.40196213,-15.66985145,2.6,0.00061765,155.0923803
-24.64568479,-15.28365863,2.6,0.000619067,187.1614734
-24.88329593,-14.89367596,2.6,0.000620265,234.6568391
-25.11473668,-14.50000006,2.6,0.000621233,312.2745279
-25.33994969,-14.10272845,2.6,0.000621962,462.0689641
-25.55887902,-13.70195984,2.6,0.00062244,871.5405683
-25.77147048,-13.29779341,2.6,0.000622659,5302.857113
-25.97767125,-12.89032957,2.6,0.000622606,1165.6882
-26.17743025,-12.47966928,2.6,0.000622273,548.2903016
-26.370698,-12.06591427,2.6,0.000621648,359.7143773
-26.55742647,-11.64916732,2.6,0.000620722,268.4618732
-26.73756941,-11.2295317,2.6,0.000619484,214.5939394
-26.91108218,-10.80711136,2.6,0.000617924,179.0508369
-27.07792169,-10.38201123,2.6,0.000616039,154.4296942
-27.23804659,-9.954336644,2.6,0.000613848,136.8714154
-27.39141722,-9.524193552,2.6,0.000611379,123.7784442
-27.53799547,-9.09168881,2.6,0.000608659,113.6696819
-27.67774504,-8.656929571,2.6,0.000605715,105.6473583
-27.81063129,-8.220023549,2.6,0.000602574,99.13214966
-27.93662122,-7.781079276,2.6,0.000599264,93.73531906
-28.05568362,-7.340205504,2.6,0.000595811,89.18125833
-28.16778897,-6.897511459,2.6,0.000592243,85.2674987
-28.27290945,-6.453107113,2.6,0.000588587,81.84157334
-28.37101899,-6.007102568,2.6,0.000584869,78.78372518
-28.4620933,-5.559608324,2.6,0.000581117,75.9957083
-28.54610976,-5.110735544,2.6,0.000577359,73.39929243
-28.62304753,-4.660595438,2.6,0.000573618,70.95290552
-28.69288758,-4.209299529,2.6,0.00056992,68.66474912
-28.75561253,-3.756959926,2.6,0.000566289,66.55052503
-28.81120688,-3.303688597,2.6,0.000562748,64.62449878
-28.8596568,-2.849598141,2.6,0.000559322,62.89765179
-28.90095029,-2.394801061,2.6,0.000556033,61.38130722
-28.93507713,-1.939410034,2.6,0.000552907,60.08609201
-28.96202884,-1.483538185,2.6,0.000549968,59.02311285
-28.98179873,-1.027298458,2.6,0.000547238,58.2047775
-28.99438192,-0.570803889,2.6,0.000544743,57.64666196
-28.99977527,-0.114167876,2.6,0.000542505,57.3675743
-28.99797745,0.342496448,2.6,0.00054055,57.3899363
-28.9889889,0.799075943,2.6,0.000538891,57.69287699
-28.97281186,1.255457187,2.6,0.000537507,58.24740153
-28.94945034,1.711527112,2.6,0.000536367,59.0578775
-28.91891012,2.167172724,2.6,0.000535438,60.13108521
-28.88119878,2.622280834,2.6,0.000534689,61.47508682
-28.83632569,3.076738689,2.6,0.00053409,63.09936534
-28.78430194,3.530433695,2.6,0.000533608,65.01422417
-28.72514046,3.983253147,2.6,0.000533212,67.2299744
-28.65885591,4.435084859,2.6,0.000532872,69.75480813
-28.58546472,4.885816888,2.6,0.000532555,72.59188573
-28.50498511,5.335337265,2.6,0.00053223,75.73443629
-28.41743703,5.783534621,2.6,0.000531866,79.15898433
-28.32284216,6.230297913,2.6,0.000531432,82.82643273
-28.221224,6.675516159,2.6,0.000530917,86.72634946
-28.11260771,7.119079153,2.6,0.000530332,90.84495707
-27.99702026,7.560876707,2.6,0.000529685,95.15252681
-27.8744903,8.000799366,2.6,0.000528987,99.60315732
-27.74504818,8.438738137,2.6,0.000528248,104.1329494
-27.60872606,8.874584229,2.6,0.000527477,108.6554774
-27.46555771,9.308229662,2.6,0.000526686,113.0612462
-27.31557861,9.739566997,2.6,0.000525884,117.2142722
-27.158826,10.16848908,2.6,0.000525081,120.9545772
-26.99533873,10.59488966,2.6,0.000524288,124.1034217
-26.8251573,11.01866307,2.6,0.000523513,126.4707345
-26.64832398,11.43970406,2.6,0.000522768,127.8679984
-26.46488259,11.85790831,2.6,0.00052206,128.1138984
-26.27487857,12.27317221,2.6,0.000521387,127.1568615
-26.07835913,12.68539259,2.6,0.000520743,125.0906594
-25.87537295,13.09446734,2.6,0.000520126,122.0665131
-25.66597032,13.50029509,2.6,0.000519529,118.2655679
-25.45020326,13.90277505,2.6,0.000518948,113.8820338
-25.22812523,14.30180748,2.6,0.000518379,109.1037199
-24.99979125,14.69729354,2.6,0.000517816,104.0995386
-24.76525804,15.08913497,2.6,0.000517256,99.01299123
-24.5245837,15.47723471,2.6,0.000516694,93.95840613
-24.27782787,15.86149658,2.6,0.000516125,89.02281122
-24.02505184,16.24182514,2.6,0.000515544,84.26863951
-23.76631818,16.61812625,2.6,0.000514947,79.74689953
-23.50169117,16.99030642,2.6,0.000514334,75.5387657
-23.23123636,17.35827345,2.6,0.000513708,71.72499406
-22.95502077,17.72193617,2.6,0.000513075,68.35132546
-22.673113,18.08120424,2.6,0.000512438,65.43840386
-22.38558291,18.43598866,2.6,0.000511802,62.99326035
-22.09250172,18.78620152,2.6,0.000511171,61.01803758
-21.79394225,19.13175583,2.6,0.000510549,59.51681214
-21.48997847,19.47256597,2.6,0.00050994,58.50142022
-21.18068567,19.80854751,2.6,0.000509349,57.99711069
-20.8661407,20.13961699,2.6,0.000508781,58.04967754
-20.54642148,20.46569237,2.6,0.000508238,58.73551108
-20.22160723,20.78669289,2.6,0.000507727,60.17695012
-19.89177863,21.10253878,2.6,0.000507257,62.54800664
-19.55701739,21.41315181,2.6,0.000506866,66.04384664
-19.21740647,21.71845502,2.6,0.000506601,70.93418349
-18.87303022,22.01837257,2.6,0.000506505,77.64925396
-18.52397396,22.31283014,2.6,0.000506625,86.86505886
-18.17032417,22.60175479,2.6,0.000507004,99.62468763
-17.8121687,22.88507475,2.6,0.000507687,117.4174278
-17.44959629,23.16271982,2.6,0.00050872,141.6621348
-17.08269676,23.43462121,2.6,0.000510148,170.1504138
-16.71156127,23.70071138,2.6,0.000512016,187.4653409
-16.33628166,23.96092447,2.6,0.000514368,173.4995377
-15.95695118,24.21519583,2.6,0.000517249,140.9598656
-15.57366381,24.46346246,2.6,0.000520699,112.2540192
-15.18651449,24.70566287,2.6,0.000524619,94.1380292
-14.79559941,24.94173687,2.6,0.000528774,82.59958303
-14.40101541,25.17162599,2.6,0.000532922,74.7550516
-14.00286026,25.39527327,2.6,0.000536821,69.08324145
-13.60123286,25.61262315,2.6,0.00054023,64.66875079
-13.19623272,25.82362178,2.6,0.000542908,60.88641205
-12.78796018,26.02821689,2.6,0.000544612,57.27657053
-12.37651665,26.22635765,2.6,0.000545101,53.51502154
-11.96200408,26.41799497,2.6,0.000544134,49.43351454
-11.54452516,26.60308138,2.6,0.000541469,45.03597582
-11.12418359,26.78157089,2.6,0.000536864,40.46975033
-10.70108353,26.95341929,2.6,0.000530078,35.96469485
-10.27532978,27.11858399,2.6,0.000520942,32.04345519
-9.847028128,27.27702398,2.6,0.000509578,28.98599179
-9.416284672,27.42869999,2.6,0.000496181,26.61803904
-8.983206133,27.57357444,2.6,0.000480945,24.77640231
-8.547900094,27.71161136,2.6,0.000464065,23.33834915
-8.110474405,27.84277653,2.6,0.000445735,22.21581791
-7.671037437,27.96703747,2.6,0.000426151,21.34582451
-7.229698353,28.0843633,2.6,0.000405507,20.68400074
-6.7865664,28.19472498,2.6,0.000383997,20.19929097
-6.341751657,28.29809509,2.6,0.000361816,19.87070748
-5.895364329,28.39444804,2.6,0.000339159,19.68514186
-5.447515009,28.48375994,2.6,0.000316221,19.63624083
-4.998314949,28.56600861,2.6,0.000293196,19.72301217
-4.547875441,28.64117367,2.6,0.000270276,19.94867255
-4.096308082,28.70923649,2.6,0.000247651,20.32471955
-3.643725046,28.77018018,2.6,0.000225511,20.87036853
-3.190238465,28.82398964,2.6,0.000204045,21.61414742
-2.735960689,28.87065152,2.6,0.000183442,22.59759311
-2.281004568,28.91015424,2.6,0.000163893,23.88125672
-1.825482819,28.94248801,2.6,0.000145587,25.55450129
-1.369508299,28.96764483,2.6,0.000128713,27.75271202
-0.913194277,28.98561844,2.6,0.000113462,30.68722052
-0.456653808,28.99640439,2.6,0.000100022,34.70082217
-7.11E-15,29,2.6,8.86E-05,40.37105044
0,29,2.8,8.14E-05,54.31735255
0.456653743,28.99640439,2.8,7.45E-05,60.09524973
0.913194247,28.98561844,2.8,6.98E-05,72.38677423
1.369508303,28.96764483,2.8,6.69E-05,83.20674033
1.825482758,28.94248802,2.8,6.56E-05,89.10922805
2.281004542,28.91015424,2.8,6.58E-05,89.32919435
2.735960698,28.87065152,2.8,6.71E-05,86.31082763
3.190238408,28.82398964,2.8,6.93E-05,82.76134318
3.643725025,28.77018019,2.8,7.22E-05,80.18486659
4.096308095,28.70923649,2.8,0.000075604,79.21356203
4.547875389,28.64117367,2.8,7.92E-05,80.15862271
4.998314931,28.56600861,2.8,8.27E-05,83.32611815
5.447515026,28.48375994,2.8,8.60E-05,89.1490546
5.895364282,28.39444805,2.8,8.88E-05,97.56790004
6.341751644,28.2980951,2.8,9.10E-05,106.387494
6.786566422,28.19472497,2.8,9.27E-05,114.5655982
7.229698311,28.08436331,2.8,9.40E-05,121.6033858
7.671037428,27.96703747,2.8,9.48E-05,127.1633979
8.110474333,27.84277655,2.8,9.52E-05,131.1653577
8.547900057,27.71161137,2.8,9.54E-05,133.7808112
8.983206129,27.57357444,2.8,9.53E-05,135.3404958
9.416284605,27.42870001,2.8,9.51E-05,136.2158623
9.84702809,27.27702399,2.8,9.47E-05,136.727082
10.27532978,27.11858399,2.8,0.000094341,137.091987
10.70108346,26.95341931,2.8,9.39E-05,137.4050945
11.12418356,26.7815709,2.8,9.36E-05,137.6248121
11.54452516,26.60308138,2.8,9.34E-05,137.5246924
11.96200402,26.417995,2.8,9.32E-05,136.986224
12.37651662,26.22635766,2.8,9.32E-05,136.045324
12.78796019,26.02821689,2.8,9.34E-05,134.7498544
13.19623267,25.82362181,2.8,9.36E-05,133.1518883
13.60123285,25.61262316,2.8,9.39E-05,131.3047685
14.00286027,25.39527327,2.8,9.43E-05,129.2607828
14.40101537,25.17162602,2.8,9.49E-05,127.0691249
14.79559939,24.94173688,2.8,9.55E-05,124.7747177
15.18651451,24.70566286,2.8,9.62E-05,122.417511
15.57366376,24.46346249,2.8,9.70E-05,120.0321153
15.95695118,24.21519583,2.8,9.79E-05,117.6481277
16.33628168,23.96092446,2.8,9.89E-05,115.342685
16.71156123,23.70071141,2.8,1.00E-04,113.3517318
17.08269675,23.43462122,2.8,0.000101041,111.743865
17.44959623,23.16271986,2.8,0.000102086,110.5055998
17.81216867,22.88507477,2.8,0.000103063,109.597575
18.17032417,22.60175479,2.8,0.00010393,108.9576423
18.5239739,22.31283019,2.8,0.000104642,108.5000834
18.87303019,22.01837259,2.8,0.000105156,108.1132286
19.21740647,21.71845502,2.8,0.00010543,107.6578925
19.55701734,21.41315186,2.8,0.000105418,106.9689004
19.8917786,21.1025388,2.8,0.000105079,105.8641432
20.22160723,20.78669289,2.8,0.000104369,104.1637519
20.54642144,20.46569242,2.8,0.000103244,101.729357
20.86614068,20.13961701,2.8,0.000101673,98.7643473
21.18068568,19.8085475,2.8,9.97E-05,95.68864946
21.48997843,19.47256602,2.8,9.73E-05,92.68403462
21.79394224,19.13175584,2.8,9.45E-05,89.85944812
22.09250173,18.78620151,2.8,9.14E-05,87.27820688
22.38558288,18.4359887,2.8,8.80E-05,84.97257558
22.67311299,18.08120426,2.8,8.43E-05,82.95534394
22.95502078,17.72193615,2.8,8.03E-05,81.22792688
23.23123633,17.35827349,2.8,7.61E-05,79.78571189
23.50169116,16.99030643,2.8,7.17E-05,78.62195349
23.76631819,16.61812623,2.8,6.72E-05,77.72941528
24.02505182,16.24182518,2.8,6.25E-05,77.10216053
24.27782787,15.86149659,2.8,5.77E-05,76.81701098
24.52458367,15.47723477,2.8,5.28E-05,77.20435954
24.76525802,15.08913501,2.8,4.80E-05,78.38843582
24.99979125,14.69729355,2.8,4.32E-05,80.45294836
25.2281252,14.30180754,2.8,3.86E-05,83.53250966
25.45020324,13.90277508,2.8,3.43E-05,87.82895319
25.66597032,13.50029509,2.8,3.03E-05,93.63432652
25.87537292,13.0944674,2.8,2.66E-05,101.3549211
26.07835912,12.68539262,2.8,2.35E-05,111.5172279
26.27487857,12.27317221,2.8,2.08E-05,124.668838
26.46488256,11.85790837,2.8,1.88E-05,140.8964879
26.64832397,11.43970409,2.8,1.75E-05,158.2894207
26.8251573,11.01866307,2.8,1.69E-05,170.1951482
26.99533871,10.59488971,2.8,1.72E-05,168.3014526
27.15882599,10.1684891,2.8,1.81E-05,156.3986
27.31557861,9.739566987,2.8,1.98E-05,142.4627527
27.4655577,9.30822971,2.8,2.19E-05,130.4539982
27.60872606,8.874584249,2.8,2.45E-05,121.3426732
27.74504819,8.438738118,2.8,2.75E-05,115.0217504
27.87449029,8.000799415,2.8,0.000030678,111.1825802
27.99702026,7.560876717,2.8,3.40E-05,109.5972894
28.11260771,7.119079133,2.8,3.74E-05,110.2005007
28.22122399,6.675516198,2.8,4.08E-05,113.1284146
28.32284216,6.230297923,2.8,4.40E-05,118.7777814
28.41743701,5.78353469,2.8,4.70E-05,127.9232727
28.50498511,5.335337304,2.8,4.96E-05,140.8948471
28.58546472,4.885816898,2.8,5.19E-05,154.4194506
28.6588559,4.435084929,2.8,5.40E-05,166.7346732
28.72514045,3.983253187,2.8,5.58E-05,176.7155802
28.78430194,3.530433695,2.8,5.76E-05,183.0365823
28.83632568,3.076738759,2.8,5.94E-05,184.367629
28.88119878,2.622280864,2.8,6.13E-05,179.8472758
28.91891012,2.167172724,2.8,6.34E-05,169.6584355
28.94945034,1.711527172,2.8,6.58E-05,155.1978239
28.97281186,1.255457217,2.8,6.85E-05,138.5443101
28.9889889,0.799075933,2.8,7.17E-05,121.6467218
28.99797745,0.342496509,2.8,7.54E-05,105.8233089
28.99977527,-0.114167855,2.8,7.98E-05,91.77240666
28.99438192,-0.570803899,2.8,8.48E-05,80.51492747
28.98179874,-1.027298408,2.8,9.05E-05,72.0633078
28.96202884,-1.483538165,2.8,9.69E-05,65.54701494
28.93507713,-1.939410054,2.8,0.000103781,60.39580464
28.9009503,-2.394801011,2.8,0.000111209,56.24074433
28.8596568,-2.849598131,2.8,0.000119114,52.83359012
28.81120687,-3.303688617,2.8,0.000127444,50.00220818
28.75561254,-3.756959886,2.8,0.000136154,47.62340793
28.69288758,-4.209299519,2.8,0.000145194,45.60709575
28.62304755,-4.660595358,2.8,0.000154515,43.88581261
28.54610976,-5.110735504,2.8,0.00016407,42.40832881
28.46209331,-5.559608314,2.8,0.00017381,41.13469541
28.37101901,-6.007102499,2.8,0.000183685,40.06210724
28.27290946,-6.453107074,2.8,0.000193621,39.26925658
28.16778897,-6.897511459,2.8,0.000203516,38.74998436
28.05568363,-7.340205436,2.8,0.000213267,38.48137824
27.93662123,-7.781079247,2.8,0.000222772,38.45076378
27.81063129,-8.220023549,2.8,0.000231929,38.65342637
27.67774506,-8.656929514,2.8,0.000240636,39.09173654
27.53799548,-9.091688781,2.8,0.00024879,39.77407062
27.39141721,-9.524193562,2.8,0.000256288,40.71336151
27.23804661,-9.954336587,2.8,0.000263029,41.92467563
27.07792169,-10.38201121,2.8,0.00026891,43.42043879
26.91108218,-10.80711137,2.8,0.000273829,45.20080258
26.73756943,-11.22953165,2.8,0.000277683,47.22883298
26.55742648,-11.64916731,2.8,0.000280398,49.29624702
26.37069799,-12.06591429,2.8,0.000282018,51.23814136
26.17743028,-12.47966923,2.8,0.000282612,53.04117196
25.97767125,-12.89032956,2.8,0.000282251,54.70129665
25.77147047,-13.29779343,2.8,0.000281006,56.21769108
25.55887904,-13.70195979,2.8,0.000278948,57.59244538
25.33994969,-14.10272844,2.8,0.000276147,58.83094106
25.11473672,-14.49999999,2.8,0.000272675,59.94251903
24.88329595,-14.89367593,2.8,0.000268601,60.94127491
24.6456848,-15.28365862,2.8,0.000263997,61.84750063
24.40196216,-15.66985139,2.8,0.000258934,62.68824588
24.1521885,-16.05215844,2.8,0.000253481,63.49799118
23.89642573,-16.43048499,2.8,0.000247714,64.49270153
23.6347373,-16.80473722,2.8,0.00024177,66.53178424
23.36718807,-17.17482232,2.8,0.000235853,70.22173147
23.09384441,-17.54064852,2.8,0.000230169,76.30463156
22.81477408,-17.90212511,2.8,0.000224925,86.18997572
22.53004631,-18.25916245,2.8,0.000220328,102.9362799
22.23973168,-18.61167201,2.8,0.000216583,134.5855312
21.94390219,-18.95956636,2.8,0.000213897,211.0083602
21.6426312,-19.30275925,2.8,0.000212477,610.7393175
21.33599342,-19.64116557,2.8,0.000212529,524.380242
21.02406487,-19.97470141,2.8,0.000214259,170.6901992
20.70692292,-20.30328405,2.8,0.000217874,97.59585167
20.38464621,-20.62683202,2.8,0.000223581,66.43174874
20.05731465,-20.94526508,2.8,0.000231517,50.36098697
19.7250094,-21.25850428,2.8,0.000241551,41.26467284
19.38781288,-21.56647193,2.8,0.000253483,35.50149438
19.04580871,-21.86909167,2.8,0.000267111,31.58498457
18.69908167,-22.16628847,2.8,0.000282237,28.80700025
18.34771777,-22.45798861,2.8,0.00029866,26.78899387
17.99180412,-22.74411978,2.8,0.000316179,25.31212692
17.63142898,-23.02461101,2.8,0.000334594,24.24319833
17.26668172,-23.29939275,2.8,0.000353706,23.49881528
16.89765278,-23.56839686,2.8,0.000373314,23.02694758
16.52443368,-23.83155664,2.8,0.000393218,22.79725964
16.14711695,-24.08880682,2.8,0.000413217,22.79559352
15.76579617,-24.34008363,2.8,0.000433114,23.00280142
15.3805659,-24.58532474,2.8,0.000452757,23.3522165
14.99152165,-24.82446935,2.8,0.000472043,23.83644196
14.59875991,-25.05745815,2.8,0.000490869,24.47211238
14.20237806,-25.28423338,2.8,0.000509134,25.28251401
13.80247441,-25.50473878,2.8,0.000526735,26.29992878
13.3991481,-25.71891969,2.8,0.000543571,27.56919105
12.99249917,-25.92672299,2.8,0.000559539,29.15354821
12.58262844,-26.12809717,2.8,0.000574538,31.1435379
12.16963756,-26.32299226,2.8,0.000588465,33.67273264
11.75362893,-26.51135996,2.8,0.000601219,36.94642898
11.33470572,-26.69315355,2.8,0.000612698,41.29302577
10.9129718,-26.86832794,2.8,0.000622799,47.24864868
10.48853175,-27.03683971,2.8,0.000631463,55.03299508
10.06149083,-27.19864707,2.8,0.000638798,64.54655651
9.631954925,-27.35370988,2.8,0.000644952,76.11532107
9.200030558,-27.5019897,2.8,0.000650077,90.0777099
8.76582482,-27.64344977,2.8,0.000654321,106.6550465
8.3294454,-27.778055,2.8,0.000657835,125.7618481
7.891000491,-27.90577201,2.8,0.000660768,146.7197889
7.450598833,-28.02656913,2.8,0.00066327,167.8389668
7.008349616,-28.14041641,2.8,0.000665491,186.0189917
6.564362525,-28.24728562,2.8,0.000667581,196.7557319
6.118747637,-28.34715025,2.8,0.000669689,195.7246002
5.671615473,-28.43998555,2.8,0.000671965,182.0934291
5.223076889,-28.52576849,2.8,0.000674555,161.7584683
4.773243132,-28.6044778,2.8,0.000677515,144.8680415
4.322225728,-28.67609396,2.8,0.000680809,132.0883284
3.870136537,-28.74059921,2.8,0.000684399,122.3163018
3.417087646,-28.79797757,2.8,0.000688247,114.7984638
2.963191418,-28.84821479,2.8,0.000692312,109.0255068
2.508560387,-28.89129843,2.8,0.000696557,104.6433603
2.05330731,-28.92721779,2.8,0.000700943,101.4164601
1.597545058,-28.95596398,2.8,0.000705431,99.18437393
1.141386668,-28.97752985,2.8,0.000709982,97.84754416
0.684945244,-28.99191008,2.8,0.000714558,97.35319181
0.228333962,-28.99910108,2.8,0.000719119,97.69365466
-0.228333931,-28.99910108,2.8,0.000723627,98.86481553
-0.684945214,-28.99191008,2.8,0.000728058,100.0466278
-1.141386638,-28.97752986,2.8,0.000732446,100.3574824
-1.597545038,-28.95596398,2.8,0.000736837,99.74404663
-2.05330728,-28.92721779,2.8,0.000741281,98.23405407
-2.508560367,-28.89129843,2.8,0.000745825,95.88802943
-2.963191388,-28.84821479,2.8,0.000750517,92.80514057
-3.417087626,-28.79797757,2.8,0.000755406,89.1090958
-3.870136507,-28.74059922,2.8,0.000760539,84.94457248
-4.322225708,-28.67609396,2.8,0.000765965,80.46193283
-4.773243103,-28.6044778,2.8,0.000771731,75.8017356
-5.22307687,-28.52576849,2.8,0.000777886,71.09510633
-5.671615443,-28.43998555,2.8,0.000784477,66.44760823
-6.118747617,-28.34715026,2.8,0.000791548,62.28651818
-6.564362495,-28.24728562,2.8,0.000799024,59.79047448
-7.008349596,-28.14041641,2.8,0.000806715,58.92919766
-7.450598804,-28.02656913,2.8,0.000814424,59.56821669
-7.891000471,-27.90577201,2.8,0.000821955,61.81199364
-8.329445371,-27.778055,2.8,0.000829113,66.04605108
-8.765824791,-27.64344978,2.8,0.0008357,73.1249154
-9.200030482,-27.50198973,2.8,0.000841522,84.8874651
-9.631954916,-27.35370989,2.8,0.000846381,105.756009
-10.06149079,-27.19864708,2.8,0.000850082,149.2344638
-10.48853177,-27.03683971,2.8,0.000852429,284.4216068
-10.91297178,-26.86832795,2.8,0.000853226,4760.364058
-11.33470567,-26.69315357,2.8,0.000852275,241.0587346
-11.75362895,-26.51135995,2.8,0.000849444,121.7329534
-12.16963754,-26.32299227,2.8,0.00084484,83.81598501
-12.5826284,-26.12809719,2.8,0.000838634,65.43969723
-12.99249918,-25.92672299,2.8,0.000830998,54.74218923
-13.39914808,-25.7189197,2.8,0.000822101,47.86608225
-13.80247436,-25.50473881,2.8,0.000812114,43.18515797
-14.20237807,-25.28423337,2.8,0.000801208,39.8981358
-14.59875989,-25.05745817,2.8,0.000789552,37.56878238
-14.9915216,-24.82446938,2.8,0.000777319,35.94246087
-15.3805659,-24.58532474,2.8,0.000764678,34.86563478
-15.76579615,-24.34008365,2.8,0.000751799,34.24448469
-16.1471169,-24.08880686,2.8,0.000738854,34.02480717
-16.52443368,-23.83155664,2.8,0.000726011,34.143058
-16.89765275,-23.56839688,2.8,0.000713395,34.44596868
-17.26668166,-23.29939279,2.8,0.000701088,34.90040221
-17.63142898,-23.02461101,2.8,0.000689169,35.51593965
-17.99180409,-22.74411981,2.8,0.000677719,36.30644935
-18.34771771,-22.45798866,2.8,0.000666816,37.29241466
-18.69908167,-22.16628848,2.8,0.000656542,38.50095307
-19.04580867,-21.86909171,2.8,0.000646975,39.96718897
-19.3878129,-21.56647192,2.8,0.000638195,41.73576146
-19.72500939,-21.25850429,2.8,0.000630282,43.86218123
-20.05731461,-20.94526511,2.8,0.000623316,46.41070505
-20.38464622,-20.626832,2.8,0.000617377,49.44912809
-20.70692291,-20.30328406,2.8,0.000612544,53.01748781
-21.02406484,-19.97470144,2.8,0.000608866,56.83268087
-21.33599342,-19.64116556,2.8,0.000606261,60.5990458
-21.64263119,-19.30275927,2.8,0.000604619,64.32120033
-21.94390215,-18.95956641,2.8,0.000603828,68.05889623
-22.23973168,-18.611672,2.8,0.000603775,71.91793779
-22.53004629,-18.25916247,2.8,0.000604349,76.0515521
-22.81477405,-17.90212516,2.8,0.000605439,80.66637829
